date_achat,rembourse,id_utilisateur,id_application,id_plateforme
2023-11-16 14:30:32,0,180,77,2
2023-12-30 14:47:14,0,449,14,3
2023-10-30 05:16:55,0,346,89,1
2023-12-21 01:54:10,0,449,23,1
2023-12-20 17:57:54,0,306,123,1
2023-12-29 11:47:39,0,208,56,2
2023-12-22 23:52:39,0,397,180,3
2023-12-02 16:38:31,0,100,35,2
2023-12-12 00:36:51,0,309,80,3
2023-12-30 22:06:33,0,411,40,2
2023-10-30 11:09:31,0,172,126,1
2023-12-19 05:07:22,0,480,25,2
2023-11-12 10:31:03,0,245,6,2
2023-12-30 12:44:33,0,498,184,3
2023-10-26 18:07:50,0,90,89,2
2023-11-29 01:31:13,0,26,32,1
2023-10-01 12:42:44,0,447,191,1
2023-11-05 02:45:55,0,224,68,3
2023-08-19 06:18:23,0,345,62,3
2023-12-12 23:31:13,0,157,133,1
2023-12-08 03:01:12,0,174,120,3
2023-12-14 21:49:47,0,235,56,1
2023-05-27 03:35:36,0,103,107,3
2023-12-05 18:26:33,0,291,25,3
2023-10-27 13:23:03,0,64,91,1
2023-11-06 19:39:01,0,246,103,2
2023-12-28 22:43:46,0,323,197,1
2023-07-10 11:47:01,0,131,76,1
2023-11-04 17:12:23,0,148,145,2
2023-07-16 16:01:14,0,446,115,1
2023-12-26 02:22:17,0,80,199,1
2023-10-19 16:57:15,0,205,122,2
2023-12-03 13:59:28,0,154,73,1
2023-12-03 16:17:47,0,165,191,1
2023-11-08 02:12:14,0,136,129,3
2023-12-29 05:00:42,0,146,168,3
2022-09-23 17:07:12,0,351,18,1
2023-12-16 12:03:34,0,248,49,1
2023-04-10 13:33:03,0,11,74,1
2023-05-14 20:33:27,0,401,11,3
2023-10-24 04:21:00,0,375,145,3
2023-11-08 08:35:30,0,247,110,1
2023-12-01 19:35:55,0,53,149,1
2023-12-10 09:35:59,0,203,73,1
2023-12-22 00:27:36,0,352,67,3
2023-12-17 02:51:31,0,95,56,3
2023-08-22 05:39:06,0,127,9,3
2023-12-15 20:07:31,0,455,25,1
2023-05-28 18:27:38,0,181,140,2
2023-07-20 06:51:15,0,231,53,1
2023-12-25 19:45:02,0,307,143,1
2023-04-01 19:42:35,0,114,144,2
2023-11-01 01:28:06,0,224,118,2
2023-12-28 15:59:53,0,194,173,1
2023-12-23 07:32:43,0,414,181,2
2023-11-21 02:59:05,0,389,165,1
2023-12-27 19:33:19,0,2,143,1
2023-12-29 07:40:56,0,35,179,3
2023-12-23 21:26:05,0,491,27,2
2023-11-05 16:25:08,0,30,106,2
2023-11-19 14:58:13,0,174,95,2
2023-11-21 21:04:02,0,392,135,1
2023-12-28 18:38:40,0,411,184,2
2023-10-20 08:34:40,0,319,145,2
2023-12-22 16:21:01,0,13,16,2
2023-12-29 15:46:58,0,462,35,2
2023-10-29 16:23:25,0,275,198,1
2023-12-25 01:52:25,0,303,143,1
2023-12-16 06:15:02,0,425,102,3
2023-11-20 18:38:15,0,167,135,2
2023-06-21 15:34:40,0,18,158,2
2023-10-07 17:09:48,0,65,66,3
2023-05-06 09:59:01,0,99,185,3
2023-06-26 13:58:24,0,176,125,1
2023-11-15 14:26:13,0,424,85,2
2023-12-09 11:24:59,0,195,28,3
2022-10-31 22:01:02,0,41,24,1
2023-12-16 15:58:21,0,195,165,1
2023-12-30 09:02:56,0,196,1,2
2023-12-30 15:29:48,0,148,184,2
2023-04-21 15:46:21,0,378,94,1
2023-06-19 12:42:36,0,295,76,1
2023-09-18 21:24:21,0,282,36,3
2023-12-08 20:17:33,0,359,190,2
2023-10-05 08:14:07,0,232,163,1
2023-12-08 00:22:40,0,301,48,2
2023-12-30 09:42:54,0,187,113,3
2023-03-30 18:58:20,0,123,70,2
2023-12-23 12:06:36,0,188,61,3
2023-11-10 15:06:24,0,411,121,2
2023-08-17 04:10:54,0,242,117,1
2023-12-30 15:34:23,0,477,33,2
2023-12-27 13:32:43,0,152,13,2
2023-12-04 02:56:37,0,253,8,2
2023-11-02 04:20:38,0,423,138,2
2023-12-29 17:36:32,0,375,30,2
2023-05-03 18:34:33,0,142,156,2
2023-12-30 00:17:18,0,216,40,2
2023-11-20 15:51:24,0,118,78,1
2023-11-05 00:36:33,0,214,7,1
2023-11-17 04:08:06,0,189,199,3
2023-11-16 05:17:10,0,50,88,1
2023-11-23 06:21:18,0,476,104,2
2023-12-23 01:07:38,0,211,15,2
2023-12-16 05:00:25,0,189,142,3
2023-11-19 15:05:58,0,267,124,1
2023-09-28 15:15:00,0,272,70,2
2023-12-22 04:53:48,0,32,67,1
2023-12-28 09:30:41,0,335,197,1
2023-11-02 11:01:24,0,58,154,3
2023-07-25 17:18:58,0,174,195,1
2023-12-18 19:43:14,0,355,147,2
2023-01-27 08:00:39,0,492,185,3
2023-12-08 07:54:29,0,377,190,2
2023-12-28 23:57:14,0,436,13,3
2023-12-20 23:49:25,0,147,155,2
2023-12-20 06:38:48,0,242,185,3
2023-11-07 08:20:49,0,461,130,3
2023-11-26 21:56:43,0,207,74,1
2023-01-25 23:54:21,0,81,95,2
2023-12-14 02:38:11,0,317,2,3
2023-06-03 01:44:02,0,345,181,3
2023-11-25 14:48:53,0,107,95,2
2023-11-16 12:48:25,0,156,104,2
2023-12-14 21:53:08,0,215,56,1
2023-12-13 03:51:36,0,437,83,2
2023-09-23 15:56:58,0,246,10,2
2023-10-07 22:18:41,0,34,11,3
2023-11-12 03:31:26,0,357,124,1
2023-11-04 23:07:27,0,46,193,2
2023-03-18 14:58:40,0,332,177,2
2023-10-18 09:10:55,0,221,106,1
2023-11-23 03:50:55,0,174,20,1
2023-12-26 09:10:28,0,169,63,1
2023-12-29 14:52:27,0,187,41,2
2023-12-30 07:02:14,0,285,1,2
2023-12-29 18:43:08,0,120,2,3
2023-12-09 14:43:43,0,92,167,1
2023-12-04 21:32:37,0,60,196,3
2023-11-28 10:09:57,0,401,135,2
2023-12-05 10:58:09,0,87,15,2
2023-12-04 12:18:41,0,170,132,2
2023-12-28 16:47:26,0,233,133,1
2023-12-28 06:27:47,0,178,23,1
2023-12-19 18:33:48,0,187,38,3
2023-09-10 15:43:04,0,483,8,1
2023-11-14 02:49:11,0,149,186,3
2023-10-06 20:30:05,0,129,10,1
2023-07-23 15:10:20,0,89,102,3
2023-05-13 05:33:30,0,44,52,2
2023-12-19 00:50:53,0,216,187,3
2023-12-30 14:35:37,0,121,110,2
2022-06-26 09:26:28,0,331,70,2
2023-08-04 01:13:17,0,95,8,1
2023-12-26 00:37:10,0,92,56,1
2023-12-24 23:12:44,0,306,63,2
2023-12-12 05:53:23,0,409,2,3
2023-12-03 16:34:51,0,373,49,1
2023-12-05 02:29:05,0,410,104,2
2023-08-31 05:48:22,0,405,70,2
2023-12-11 13:27:54,0,267,82,1
2022-10-17 14:07:32,0,220,119,3
2023-11-06 19:59:56,0,118,72,1
2023-12-05 16:27:29,0,411,160,1
2023-11-16 16:40:58,0,416,84,1
2023-11-07 09:30:52,0,200,21,1
2023-11-26 03:57:01,0,231,120,2
2023-09-16 16:35:49,0,300,151,2
2023-10-20 23:23:07,0,187,178,2
2023-12-02 17:59:48,0,88,132,2
2023-12-29 17:42:39,0,317,63,2
2023-10-14 13:51:20,0,469,122,2
2023-08-13 03:34:55,0,495,88,2
2023-12-16 09:16:57,0,146,112,1
2023-12-24 10:49:47,0,73,80,2
2023-08-21 11:11:29,0,82,182,3
2023-09-14 04:21:19,0,253,132,2
2023-11-21 09:17:57,0,37,85,1
2023-12-23 18:46:51,0,41,180,3
2023-08-11 04:55:47,0,136,29,1
2023-10-26 14:49:44,0,42,123,2
2023-12-01 02:45:44,0,71,123,1
2023-11-29 01:09:17,0,422,160,1
2023-08-13 16:57:13,0,167,96,2
2023-04-16 09:48:38,0,103,119,1
2023-12-16 13:19:52,0,265,143,1
2023-09-25 15:02:57,0,212,52,2
2023-12-25 00:26:21,0,163,57,2
2023-10-01 12:42:44,0,447,102,1
2023-12-10 11:30:45,0,461,114,2
2023-09-30 17:53:49,0,104,88,1
2023-07-06 09:48:40,0,492,36,3
2023-06-29 16:11:07,0,125,6,2
2023-12-30 17:24:57,0,282,197,1
2023-06-23 22:03:51,0,160,91,1
2023-12-28 01:07:06,0,300,197,2
2023-12-30 17:23:53,0,62,192,2
2023-09-16 07:57:57,0,14,145,1
2023-12-16 20:35:40,0,213,83,2
2023-12-27 19:53:34,0,121,33,1
2023-11-27 02:56:50,0,327,161,3
2023-01-10 04:55:17,0,444,18,2
2023-11-07 19:29:39,0,194,8,2
2023-12-14 22:41:35,0,165,178,2
2023-12-17 07:52:35,0,12,21,1
2023-10-07 04:47:53,0,89,177,2
2023-11-25 09:22:11,0,59,72,2
2023-12-30 10:57:24,0,225,1,2
2023-12-23 00:06:53,0,113,160,1
2023-12-21 12:43:27,0,167,67,1
2023-12-30 21:07:49,0,344,128,2
2023-12-29 11:56:13,0,187,146,2
2023-11-17 01:27:21,0,130,78,1
2023-11-29 21:13:58,0,297,115,2
2023-10-16 21:16:30,0,86,175,1
2023-10-14 19:36:53,0,7,82,1
2023-12-27 22:02:55,0,360,197,3
2023-09-16 14:04:26,0,372,54,2
2023-12-09 14:51:33,0,403,86,3
2023-12-03 07:41:01,0,6,190,2
2023-12-30 05:41:36,0,497,33,1
2023-12-30 07:09:29,0,389,192,2
2023-12-12 17:19:36,0,174,5,2
2023-12-30 00:46:00,0,320,37,3
2023-11-30 23:24:04,0,145,27,2
2023-12-05 20:13:33,0,93,152,1
2023-05-02 19:21:31,0,35,151,1
2023-09-25 20:35:43,0,469,12,1
2023-05-22 12:13:16,0,256,85,1
2023-12-28 11:15:35,0,206,128,2
2023-12-15 02:10:24,0,118,80,2
2023-12-15 05:59:35,0,248,193,2
2023-11-18 05:45:26,0,177,157,1
2023-12-30 13:31:59,0,449,71,3
2023-12-22 02:02:19,0,17,44,1
2023-03-23 04:25:03,0,479,127,1
2023-09-06 07:59:47,0,284,53,1
2022-05-29 09:01:20,0,21,60,1
2022-12-11 14:58:18,0,337,102,1
2023-12-20 02:55:26,0,422,87,2
2023-12-29 07:09:49,0,202,71,1
2023-10-12 05:51:26,0,34,189,1
2023-11-19 09:40:54,0,462,171,1
2023-12-08 05:14:24,0,454,48,3
2023-09-19 10:09:22,0,461,129,3
2023-04-27 02:27:32,0,423,177,2
2023-08-14 09:58:45,0,455,114,1
2023-12-08 08:42:41,0,407,170,3
2023-08-28 16:09:02,0,232,129,3
2023-03-06 13:12:57,0,3,191,1
2022-12-01 04:11:02,0,86,181,3
2023-11-02 10:51:38,0,46,101,3
2023-12-05 10:58:09,0,87,24,2
2023-10-03 00:18:51,0,1,161,2
2023-12-09 05:25:46,0,322,17,3
2023-12-03 09:51:53,0,165,121,2
2023-11-30 17:46:42,0,440,79,1
2023-06-22 02:50:48,0,148,74,1
2023-12-30 10:46:33,0,192,184,3
2023-10-15 01:45:14,0,216,60,1
2023-12-23 18:35:37,0,373,63,1
2023-12-30 03:22:14,0,47,184,2
2023-12-01 11:58:44,0,493,112,1
2023-12-30 17:06:43,0,336,46,1
2023-12-13 07:42:49,0,214,23,3
2023-09-12 12:17:24,0,60,60,1
2023-06-10 10:08:00,0,113,9,3
2023-12-08 03:32:00,0,134,167,3
2023-12-30 05:10:07,0,25,20,3
2023-12-21 00:32:41,0,273,98,2
2023-11-06 04:08:12,0,88,110,1
2023-09-01 05:50:41,0,304,88,2
2023-10-30 21:22:38,0,79,47,2
2023-06-09 19:58:33,0,43,90,2
2023-03-30 21:43:19,0,126,28,3
2023-12-11 04:46:28,0,150,21,2
2023-09-30 14:10:41,0,473,159,2
2023-01-05 22:35:15,0,77,189,1
2022-10-12 02:36:28,0,472,12,1
2023-12-19 16:05:48,0,372,31,2
2023-08-05 17:43:06,0,444,156,1
2023-12-29 17:05:15,0,335,46,1
2023-12-22 07:29:40,0,338,155,2
2023-12-18 07:06:13,0,6,196,2
2023-08-21 13:45:27,0,402,12,3
2023-12-13 02:50:46,0,156,35,2
2023-12-06 10:26:29,0,176,25,2
2023-12-05 09:34:31,0,420,133,1
2023-09-07 02:54:37,0,159,159,2
2023-12-14 18:40:01,0,46,103,2
2023-12-28 18:46:19,0,57,173,1
2023-07-28 07:49:56,0,227,12,1
2023-10-30 16:49:56,0,345,75,1
2023-12-15 00:24:59,0,257,101,1
2023-11-24 10:37:12,0,227,158,3
2023-12-18 19:34:20,0,192,2,1
2023-12-26 16:02:29,0,374,10,2
2023-12-25 14:00:16,0,58,58,1
2023-05-07 16:17:34,0,154,125,3
2023-12-29 17:44:36,0,226,160,1
2023-12-25 03:19:03,0,123,61,1
2023-11-20 17:14:55,0,17,84,1
2023-11-13 20:49:31,0,307,75,2
2023-01-09 22:36:46,0,303,140,2
2023-11-04 09:30:48,0,115,110,1
2023-06-05 16:19:13,0,467,189,3
2023-07-09 13:12:32,0,481,91,1
2022-12-21 11:31:02,0,395,52,2
2023-07-28 01:24:56,0,484,22,3
2023-12-30 00:23:01,0,377,163,1
2023-12-29 17:49:44,0,283,34,1
2023-11-29 06:07:30,0,31,160,1
2023-12-24 14:09:30,0,430,45,3
2023-11-29 17:45:28,0,314,66,2
2023-11-09 19:38:18,0,25,163,1
2023-01-02 10:13:41,0,312,189,2
2023-12-09 22:04:00,0,308,196,3
2023-12-27 00:56:27,0,91,150,3
2023-07-20 08:52:01,0,390,64,3
2023-05-14 22:05:41,0,156,156,2
2023-10-28 21:52:52,0,344,12,3
2023-12-05 21:45:20,0,98,10,2
2023-02-24 12:56:50,0,147,4,3
2023-09-06 23:00:48,0,279,92,2
2023-12-23 18:48:08,0,90,168,3
2023-10-18 03:06:59,0,133,176,2
2023-09-28 16:57:34,0,440,153,3
2023-12-28 22:31:12,0,147,196,2
2023-11-14 02:12:38,0,228,93,2
2023-12-30 22:31:21,0,300,128,2
2023-12-22 21:49:41,0,90,83,2
2023-12-13 14:25:37,0,490,73,1
2023-11-12 16:30:08,0,478,57,3
2023-12-21 03:48:42,0,273,147,3
2023-07-21 00:42:27,0,491,139,1
2023-12-01 00:37:28,0,262,195,2
2023-11-12 12:20:54,0,243,27,2
2023-12-28 20:55:57,0,120,41,2
2023-12-12 01:14:11,0,124,99,1
2023-12-02 02:19:38,0,72,149,2
2023-10-04 15:52:13,0,189,176,2
2023-04-15 11:51:51,0,412,140,3
2023-07-09 08:11:23,0,497,11,1
2023-11-23 01:24:40,0,269,57,2
2023-11-25 03:03:43,0,28,36,3
2023-08-21 12:45:07,0,283,81,3
2023-12-12 17:05:36,0,428,138,2
2023-12-07 13:17:24,0,113,83,2
2023-12-19 01:29:21,0,47,35,1
2023-06-20 11:50:41,0,220,58,1
2023-12-27 21:40:25,0,70,184,3
2023-12-28 16:49:40,0,343,99,3
2023-01-21 21:41:00,0,326,162,3
2023-11-21 23:09:29,0,343,53,3
2023-11-07 07:07:43,0,284,75,1
2023-12-24 03:49:54,0,451,54,2
2023-12-26 20:57:28,0,204,75,1
2023-12-24 12:37:37,0,315,93,2
2023-12-20 08:25:04,0,238,12,1
2023-11-14 19:44:26,0,463,183,1
2023-05-21 02:13:26,0,124,140,1
2023-12-05 15:59:14,0,175,93,2
2023-08-27 10:14:36,0,177,170,1
2023-10-14 16:58:26,0,47,123,1
2023-12-30 06:12:36,0,317,46,1
2023-06-22 10:27:48,0,101,188,3
2023-11-15 07:19:42,0,276,171,3
2023-12-22 21:59:50,0,328,101,3
2023-10-10 06:33:01,0,312,163,3
2023-10-13 21:09:37,0,283,104,2
2023-12-09 05:25:46,0,322,36,3
2023-11-18 07:49:03,0,356,183,3
2023-11-13 20:49:31,0,307,109,2
2023-12-30 10:07:34,0,65,146,2
2023-12-21 21:32:08,0,372,61,2
2023-08-19 10:09:35,0,56,75,2
2023-12-11 08:30:10,0,436,106,2
2023-10-14 20:38:39,0,331,159,2
2023-10-09 19:25:57,0,227,156,1
2023-12-14 10:34:42,0,335,49,3
2023-09-17 21:57:23,0,222,92,2
2023-07-04 16:10:15,0,5,24,1
2023-09-25 05:49:04,0,354,82,1
2023-07-17 12:35:00,0,263,91,1
2023-11-05 15:54:03,0,383,117,1
2023-01-06 20:17:29,0,63,181,3
2023-11-03 21:15:51,0,448,123,2
2023-02-11 21:17:36,0,349,95,2
2023-12-30 07:47:30,0,486,45,3
2023-12-25 18:29:39,0,18,49,3
2023-11-25 03:03:43,0,28,64,3
2023-12-29 12:48:34,0,28,34,2
2023-12-17 16:35:54,0,382,48,3
2023-12-22 22:14:08,0,382,56,3
2023-12-25 17:11:43,0,300,148,3
2023-12-11 18:14:05,0,130,83,2
2023-12-30 13:39:21,0,165,197,2
2023-04-14 04:11:35,0,242,95,2
2023-04-07 08:57:54,0,251,181,3
2023-08-17 08:03:55,0,438,200,2
2023-07-23 07:48:32,0,467,166,3
2023-12-23 10:24:23,0,77,38,2
2023-12-17 16:15:23,0,186,78,1
2023-05-04 14:53:57,0,454,107,3
2022-12-26 15:28:19,0,144,189,2
2023-12-15 08:02:50,0,123,126,2
2023-12-18 04:51:52,0,198,6,1
2023-12-19 16:57:08,0,201,130,3
2023-08-18 13:34:39,0,127,200,3
2023-08-22 20:25:44,0,175,162,1
2023-12-23 14:35:58,0,150,38,3
2023-12-30 18:05:53,0,296,14,2
2023-12-26 07:46:17,0,226,101,1
2023-12-26 08:17:43,0,157,69,1
2023-08-11 01:33:09,0,423,189,3
2023-04-23 17:50:24,0,42,28,3
2023-11-06 11:04:28,0,111,152,1
2023-12-16 18:01:03,0,452,124,1
2023-10-14 01:14:14,0,131,6,1
2023-08-16 20:57:14,0,424,138,2
2023-12-26 14:06:43,0,242,123,2
2023-12-16 21:16:49,0,417,25,2
2023-07-08 04:40:37,0,17,111,1
2023-11-29 16:08:23,0,445,124,1
2023-01-26 03:44:43,0,260,151,1
2023-12-30 06:53:16,0,204,39,1
2023-08-27 21:39:06,0,52,138,2
2023-12-27 09:06:27,0,449,80,2
2023-08-22 14:57:23,0,177,4,1
2023-09-23 00:30:54,0,229,81,1
2023-09-03 20:39:40,0,483,77,2
2023-10-15 22:44:41,0,467,82,1
2023-12-29 13:08:07,0,200,113,3
2023-12-24 11:38:50,0,16,98,1
2023-12-10 02:25:56,0,355,73,1
2023-07-12 12:11:32,0,100,85,2
2023-10-22 14:07:14,0,385,19,3
2023-12-30 10:49:37,0,11,34,1
2023-06-25 22:13:36,0,79,114,2
2023-12-24 09:58:50,0,91,190,2
2023-09-06 19:15:38,0,445,163,1
2023-12-29 08:45:21,0,309,113,3
2023-12-28 08:28:29,0,498,143,1
2023-08-16 22:55:34,0,193,60,1
2023-12-12 02:34:11,0,122,97,1
2023-12-30 09:17:49,0,224,113,2
2023-10-21 02:35:08,0,363,198,2
2023-12-22 00:08:12,0,234,126,2
2023-12-21 18:22:27,0,300,30,3
2023-12-25 14:53:44,0,129,45,2
2023-08-31 00:26:49,0,120,12,1
2023-08-03 20:41:39,0,171,129,3
2023-12-30 02:30:41,0,373,33,2
2023-12-17 03:43:52,0,10,118,1
2023-05-12 02:28:48,0,183,90,2
2023-12-17 01:33:20,0,187,73,1
2023-12-28 10:35:29,0,401,41,2
2023-11-26 14:57:48,0,330,30,2
2023-12-27 14:50:10,0,5,55,3
2023-12-24 22:04:45,0,476,31,2
2023-03-04 06:07:48,0,295,24,1
2023-12-11 14:43:07,0,209,152,3
2023-12-15 13:08:31,0,185,168,3
2023-12-30 20:54:59,0,30,13,1
2023-12-25 22:04:09,0,168,167,3
2023-11-30 11:37:23,0,495,154,2
2023-11-15 23:56:26,0,169,32,1
2023-12-13 14:10:04,0,478,186,3
2023-12-29 22:55:33,0,138,34,1
2023-10-25 04:14:53,0,5,162,1
2022-12-30 21:53:04,0,156,191,1
2023-12-28 19:52:59,0,98,173,1
2023-12-14 11:13:23,0,482,149,2
2023-07-16 18:41:00,0,420,125,3
2023-12-21 23:54:10,0,431,97,1
2023-05-23 21:08:40,0,339,107,3
2023-11-11 14:54:56,0,426,51,3
2023-05-28 09:22:24,0,222,166,2
2023-12-29 23:52:28,0,316,42,2
2023-12-30 14:48:20,0,167,146,2
2023-10-18 14:17:13,0,272,193,2
2023-12-23 19:56:33,0,432,110,3
2023-10-22 03:14:58,0,231,117,3
2023-12-12 06:13:48,0,488,172,1
2023-09-29 22:12:23,0,427,161,3
2023-07-14 13:26:41,0,421,17,3
2023-12-30 22:57:03,0,105,118,1
2023-12-28 02:27:15,0,328,39,1
2023-10-03 23:18:43,0,228,100,3
2023-09-25 06:06:42,0,291,21,2
2023-12-30 11:16:14,0,493,39,1
2022-11-11 01:22:10,0,139,24,2
2023-02-20 17:10:03,0,320,95,2
2023-08-14 18:26:26,0,173,170,3
2023-12-14 10:20:49,0,338,130,3
2023-09-02 10:44:34,0,458,10,2
2023-12-28 19:09:46,0,332,63,1
2023-10-20 03:59:49,0,425,104,2
2023-10-28 02:21:02,0,104,57,3
2023-07-05 10:40:54,0,458,166,3
2023-11-23 07:07:38,0,330,149,2
2023-01-03 01:56:52,0,413,17,3
2023-12-28 20:28:40,0,146,197,2
2023-09-08 01:42:26,0,21,55,3
2023-12-30 13:47:39,0,243,42,2
2023-08-18 17:59:19,0,234,3,2
2023-08-10 05:18:46,0,141,182,3
2023-12-15 04:13:19,0,459,167,1
2023-10-08 02:19:35,0,46,10,1
2023-12-23 10:18:26,0,386,65,2
2023-08-05 08:20:44,0,337,74,1
2023-12-18 19:02:03,0,320,67,3
2023-11-05 19:04:31,0,60,115,1
2023-12-23 02:38:47,0,244,168,3
2023-03-26 03:36:06,0,305,156,2
2023-12-29 17:49:16,0,18,148,3
2023-11-08 21:42:02,0,33,164,1
2023-12-04 03:33:03,0,68,68,3
2023-12-26 14:33:15,0,386,98,3
2023-12-27 07:24:15,0,273,187,3
2023-12-06 12:22:12,0,61,2,1
2023-10-08 05:58:43,0,179,77,2
2023-12-30 03:52:06,0,131,34,2
2023-05-17 03:04:04,0,99,107,3
2023-11-13 18:55:53,0,264,77,1
2023-12-21 12:32:59,0,394,135,2
2023-12-08 12:52:15,0,205,152,1
2023-12-28 03:52:30,0,124,155,1
2023-12-30 16:40:36,0,256,14,3
2023-12-30 15:14:27,0,131,1,2
2023-11-05 07:22:37,0,337,20,3
2023-11-25 09:42:26,0,298,88,1
2023-08-13 21:58:22,0,62,182,3
2023-11-19 00:29:05,0,451,126,3
2023-05-02 11:32:13,0,44,85,1
2023-12-01 19:15:08,0,282,171,3
2023-12-30 12:41:23,0,472,72,1
2023-12-18 20:59:12,0,30,38,3
2023-11-03 09:25:10,0,279,86,3
2022-09-12 19:42:06,0,353,24,2
2023-07-12 10:06:05,0,452,28,3
2023-11-27 08:31:56,0,23,60,1
2023-12-15 09:22:57,0,170,98,2
2023-11-08 03:51:29,0,335,189,1
2023-12-02 12:04:05,0,411,142,3
2023-12-22 03:23:54,0,51,180,3
2022-10-25 09:56:35,0,32,189,1
2023-08-15 00:48:27,0,237,127,3
2023-08-27 01:02:36,0,95,127,2
2023-12-01 23:22:00,0,70,167,1
2023-09-27 05:51:43,0,488,12,3
2022-12-21 21:10:37,0,449,109,2
2023-09-30 03:06:10,0,273,68,3
2023-11-29 10:31:40,0,19,48,2
2023-06-28 02:40:07,0,291,96,2
2023-09-01 07:44:34,0,392,53,1
2023-12-24 06:04:43,0,459,68,1
2023-12-30 19:15:44,0,223,14,3
2023-12-10 01:20:09,0,479,48,3
2023-05-16 19:28:32,0,445,36,3
2023-12-29 05:29:33,0,330,53,1
2023-10-18 16:25:54,0,9,172,1
2023-08-20 17:05:24,0,288,9,3
2023-06-17 08:41:45,0,444,175,1
2023-12-30 23:47:10,0,403,14,3
2023-12-30 17:28:56,0,375,42,3
2023-12-15 23:33:46,0,369,101,3
2023-12-04 01:43:02,0,167,98,1
2023-11-23 02:22:00,0,481,19,3
2023-11-20 22:22:51,0,425,152,1
2023-06-30 21:13:29,0,341,116,2
2022-06-15 02:43:50,0,435,60,1
2023-12-21 15:52:47,0,423,69,2
2023-12-28 13:20:13,0,106,40,2
2023-11-27 14:44:03,0,485,80,3
2023-09-03 13:39:14,0,161,183,3
2023-12-28 00:38:00,0,498,25,2
2023-11-14 00:38:20,0,67,151,3
2023-12-24 06:07:32,0,207,150,1
2023-02-05 04:00:09,0,337,52,2
2023-07-12 13:35:28,0,109,102,3
2023-11-25 20:09:41,0,186,136,3
2023-11-27 21:44:33,0,3,171,2
2023-12-23 08:01:56,0,181,16,3
2023-12-18 17:24:59,0,261,136,2
2023-09-13 09:08:02,0,273,116,2
2023-11-16 15:30:00,0,311,130,3
2023-11-10 00:04:19,0,21,130,3
2023-12-08 23:58:05,0,368,165,2
2023-08-20 07:31:19,0,400,11,2
2023-11-29 06:01:12,0,225,27,2
2023-12-19 22:19:43,0,457,147,1
2023-11-24 10:25:10,0,191,68,3
2022-10-26 20:49:20,0,75,95,2
2023-12-07 02:22:09,0,245,141,2
2023-11-26 03:20:12,0,10,112,2
2023-11-30 00:37:34,0,487,98,3
2023-12-29 16:55:20,0,179,23,3
2023-10-30 13:50:33,0,333,51,1
2023-12-23 09:55:10,0,42,196,3
2023-12-30 13:45:00,0,114,46,1
2023-12-26 23:46:46,0,260,61,2
2023-10-16 16:35:11,0,475,9,2
2023-12-28 22:56:28,0,305,32,2
2023-12-03 04:42:11,0,481,99,1
2023-10-19 17:13:14,0,474,141,1
2022-02-08 17:09:33,0,245,119,1
2023-03-12 06:18:37,0,496,95,2
2023-09-27 14:29:21,0,495,107,3
2023-12-25 05:45:46,0,78,63,1
2023-12-30 15:44:58,0,468,14,3
2023-12-11 12:55:47,0,76,133,2
2023-12-25 13:44:18,0,309,45,2
2023-12-04 07:39:20,0,41,133,1
2023-12-21 17:17:06,0,99,61,1
2023-10-12 13:07:50,0,255,47,2
2023-12-30 17:46:00,0,115,128,2
2023-12-29 10:45:50,0,407,34,1
2023-12-13 00:53:59,0,232,101,3
2023-11-18 19:20:53,0,460,188,3
2023-11-25 23:21:49,0,412,48,2
2023-10-20 23:40:48,0,1,96,2
2023-12-24 20:00:16,0,407,167,3
2023-09-10 01:00:15,0,35,183,1
2023-12-28 05:38:31,0,321,184,3
2023-10-20 03:59:49,0,425,195,1
2023-11-02 12:29:00,0,334,106,1
2023-12-28 03:41:28,0,342,33,1
2023-12-29 08:44:07,0,13,106,1
2023-08-15 10:26:01,0,321,6,2
2023-12-14 15:10:25,0,103,56,2
2023-09-21 01:07:46,0,261,176,2
2023-12-29 07:35:22,0,176,71,3
2023-11-26 04:51:33,0,355,123,2
2023-12-29 22:48:14,0,180,33,2
2023-06-19 12:39:04,0,147,76,1
2023-08-30 23:42:52,0,273,114,1
2023-12-10 12:08:05,0,332,193,2
2023-12-27 03:05:55,0,355,186,3
2023-05-27 17:58:13,0,485,177,2
2023-12-28 15:16:20,0,271,44,3
2023-10-07 18:59:20,0,3,78,2
2023-06-13 18:26:10,0,401,64,3
2023-08-06 03:03:47,0,184,76,1
2023-12-22 22:58:43,0,134,148,2
2023-12-12 05:41:36,0,158,87,3
2023-12-30 09:43:26,0,258,43,3
2023-12-24 02:51:07,0,214,169,3
2023-12-23 20:24:31,0,177,167,3
2023-11-17 13:37:04,0,175,107,3
2023-12-30 06:44:57,0,28,128,2
2023-11-09 03:42:50,0,51,32,1
2023-12-19 16:31:22,0,228,124,1
2023-11-15 22:05:06,0,12,116,2
2023-06-09 16:06:02,0,500,3,1
2023-10-03 19:50:17,0,149,60,1
2023-08-19 10:06:07,0,209,11,1
2022-06-04 12:14:08,0,303,139,1
2023-12-29 03:01:48,0,308,149,1
2023-09-21 21:42:45,0,142,107,3
2023-12-30 12:59:28,0,429,146,2
2022-12-21 20:44:29,0,394,94,1
2023-09-22 20:13:42,0,493,159,2
2023-05-17 16:40:46,0,216,93,2
2023-12-04 23:30:57,0,429,193,2
